step,method,type,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal
830,Espresso,AND,2,0.0,61.0,1740,3759,30,115,145
831,Espresso,AND,2,0.0,63.0,1741,3761,51,115,166
832,Espresso,AND,2,0.0,65.0,1742,3763,32,105,137
833,Espresso,AND,4,0.0,69.0,1743,3767,68,100,168
834,Espresso,AND,2,0.0,71.0,1744,3769,47,100,147
835,Espresso,AND,2,0.0,73.0,1745,3771,37,114,151
836,Espresso,AND,2,0.0,75.0,1746,3773,58,107,165
837,Espresso,AND,4,0.0,79.0,1747,3777,72,102,174
838,Espresso,AND,2,0.0,81.0,1748,3779,36,96,132
839,Espresso,AND,2,0.0,83.0,1749,3781,47,104,151
840,Espresso,AND,2,0.0,85.0,1750,3783,33,100,133
841,Espresso,AND,2,0.0,87.0,1751,3785,45,101,146
842,Espresso,AND,2,0.0,89.0,1752,3787,54,93,147
843,Espresso,AND,2,0.0,91.0,1753,3789,47,105,152
844,Espresso,AND,2,0.0,93.0,1754,3791,53,114,167
845,Espresso,AND,2,0.0,95.0,1755,3793,44,104,148
846,Espresso,AND,2,0.0,97.0,1756,3795,48,107,155
847,Espresso,AND,2,0.0,99.0,1757,3797,49,105,154
848,Espresso,AND,2,0.0,101.0,1758,3799,53,154,207
849,Espresso,AND,2,0.0,103.0,1759,3801,40,98,138
850,Espresso,AND,2,0.0,105.0,1760,3803,41,104,145
851,Espresso,AND,2,0.0,107.0,1761,3805,44,108,152
852,Espresso,AND,2,0.0,109.0,1762,3807,45,103,148
853,Espresso,AND,2,0.0,111.0,1763,3809,44,100,144
854,Espresso,AND,2,0.0,113.0,1764,3811,44,102,146
855,Espresso,AND,2,0.0,115.0,1765,3813,45,100,145
856,Espresso,AND,2,0.0,117.0,1766,3815,44,113,157
857,Espresso,AND,2,0.0,119.0,1767,3817,44,103,147
858,Espresso,AND,2,0.0,121.0,1768,3819,46,101,147
859,Espresso,AND,2,0.0,123.0,1769,3821,45,99,144
860,Espresso,AND,2,0.0,125.0,1770,3823,44,104,148
861,Espresso,AND,2,0.0,127.0,1771,3825,49,103,152
862,Espresso,AND,2,0.0,129.0,1772,3827,45,123,168
863,Espresso,AND,2,0.0,131.0,1773,3829,60,131,191
864,Espresso,AND,2,0.0,133.0,1774,3831,66,114,180
865,Espresso,AND,2,0.0,135.0,1775,3833,49,110,159
866,Espresso,AND,2,0.0,137.0,1776,3835,45,111,156
867,Espresso,AND,2,0.0,139.0,1777,3837,47,115,162
868,Espresso,AND,2,0.0,141.0,1778,3839,58,117,175
869,Espresso,AND,2,0.0,143.0,1779,3841,66,106,172
870,Espresso,AND,2,0.0,145.0,1780,3843,46,102,149
871,Espresso,AND,2,0.0,147.0,1781,3845,46,108,154
872,Espresso,AND,2,0.0,149.0,1782,3847,51,104,155
873,Espresso,AND,2,0.0,151.0,1783,3849,46,99,145
874,Espresso,AND,2,0.0,153.0,1784,3851,46,116,162
875,Espresso,AND,2,0.0,155.0,1785,3853,45,102,147
876,Espresso,AND,2,0.0,157.0,1786,3855,45,101,147
877,Espresso,AND,2,0.0,159.0,1787,3857,48,115,163
878,Espresso,AND,2,0.0,161.0,1788,3859,48,118,166
879,Espresso,AND,2,0.0,163.0,1789,3861,42,103,145
880,Espresso,AND,2,0.0,165.0,1790,3863,47,113,160
881,Espresso,AND,2,0.0,167.0,1791,3865,44,117,161
882,Espresso,AND,2,0.0,169.0,1792,3867,44,127,171
883,Espresso,AND,2,0.0,171.0,1793,3869,45,99,144
884,Espresso,AND,2,0.0,173.0,1794,3871,46,143,189
885,Espresso,AND,2,0.0,175.0,1795,3873,55,138,193
886,Espresso,AND,2,0.0,177.0,1796,3875,44,101,145
887,Espresso,AND,2,0.0,179.0,1797,3877,45,102,147
888,Espresso,AND,2,0.0,181.0,1798,3879,45,102,147
889,Espresso,AND,2,0.0,183.0,1799,3881,45,100,145
890,Espresso,AND,2,0.0,185.0,1800,3883,44,99,143
891,Espresso,AND,2,0.0,187.0,1801,3885,45,111,156
892,Espresso,AND,2,0.0,189.0,1802,3887,45,115,160
893,Espresso,AND,2,0.0,191.0,1803,3889,44,101,145
894,Espresso,AND,2,0.0,193.0,1804,3891,44,106,150
895,Espresso,AND,2,0.0,195.0,1805,3893,46,101,147
896,Espresso,AND,2,0.0,197.0,1806,3895,45,101,146
897,Espresso,AND,2,0.0,199.0,1807,3897,60,103,163
898,Espresso,AND,2,0.0,201.0,1808,3899,47,103,150
899,Espresso,AND,2,0.0,203.0,1809,3901,44,102,146
900,Espresso,AND,2,0.0,205.0,1810,3903,44,104,148
901,Espresso,AND,2,0.0,207.0,1811,3905,46,103,149
902,Espresso,AND,2,0.0,209.0,1812,3907,45,101,146
903,Espresso,AND,2,0.0,211.0,1813,3909,45,102,147
904,Espresso,AND,2,0.0,213.0,1814,3911,45,101,146
905,Espresso,AND,2,0.0,215.0,1815,3913,46,101,147
906,Espresso,AND,2,0.0,217.0,1816,3915,46,101,147
907,Espresso,AND,2,0.0,219.0,1817,3917,46,114,160
908,Espresso,AND,2,0.0,221.0,1818,3919,59,113,172
909,Espresso,AND,2,0.0,223.0,1819,3921,46,111,157
910,Espresso,AND,2,0.0,225.0,1820,3923,47,101,148
911,Espresso,AND,2,0.0,227.0,1821,3925,52,105,157
912,Espresso,AND,2,0.0,229.0,1822,3927,51,103,154
913,Espresso,AND,2,0.0,231.0,1823,3929,46,108,154
914,Espresso,AND,2,0.0,233.0,1824,3931,45,101,146
915,Espresso,AND,2,0.0,235.0,1825,3933,45,100,145
916,Espresso,AND,2,0.0,237.0,1826,3935,45,100,145
917,Espresso,AND,2,0.0,239.0,1827,3937,45,102,147
918,Espresso,AND,2,0.0,241.0,1828,3939,46,102,148
919,Espresso,AND,2,0.0,243.0,1829,3941,45,100,145
920,Espresso,AND,2,0.0,245.0,1830,3943,62,102,164
922,Espresso,OR,457,0.0,2530.0,1830,6228,1691,313,2004
923,Espresso,OR,456,0.0,233.0,1825,3931,1492,293,1785
924,Espresso,OR,457,0.0,690.0,1825,4388,1531,60,1591
925,Espresso,OR,456,0.0,231.0,1824,3929,1538,70,1608
926,Espresso,OR,456,0.0,2511.0,1824,6209,1557,303,1860
927,Espresso,OR,455,0.0,216.0,1819,3914,1506,305,1811
928,Espresso,OR,456,0.0,672.0,1819,4370,1494,56,1550
929,Espresso,OR,455,0.0,214.0,1818,3912,1461,60,1521
930,Espresso,OR,456,0.0,670.0,1818,4368,1444,56,1500
931,Espresso,OR,455,0.0,212.0,1817,3910,1469,60,1529
932,Espresso,OR,456,0.0,668.0,1817,4366,1450,55,1505
933,Espresso,OR,455,0.0,210.0,1816,3908,1431,76,1507
934,Espresso,OR,456,0.0,666.0,1816,4364,1443,61,1504
935,Espresso,OR,455,0.0,208.0,1815,3906,1477,62,1539
936,Espresso,OR,456,0.0,664.0,1815,4362,1469,56,1525
937,Espresso,OR,455,0.0,206.0,1814,3904,1452,59,1511
938,Espresso,OR,453,0.0,2018.0,1814,5716,1474,275,1749
939,Espresso,OR,454,0.0,1563.0,1813,5261,1448,60,1508
940,Espresso,OR,452,0.0,650.0,1810,4348,1480,244,1724
941,Espresso,OR,452,0.0,196.0,1809,3894,1457,60,1517
942,Espresso,OR,454,0.0,650.0,1809,4348,1471,58,1529
943,Espresso,OR,454,0.0,194.0,1808,3892,1448,68,1516
944,Espresso,OR,446,0.0,640.0,1808,4338,1387,58,1445
945,Espresso,OR,446,0.0,192.0,1807,3890,1408,62,1470
946,Espresso,OR,444,0.0,636.0,1807,4334,1486,56,1543
947,Espresso,OR,443,0.0,189.0,1806,3887,1359,60,1419
948,Espresso,OR,446,0.0,635.0,1806,4333,1400,55,1455
949,Espresso,OR,445,0.0,187.0,1805,3885,1397,60,1457
950,Espresso,OR,454,0.0,641.0,1805,4339,1468,79,1547
951,Espresso,OR,436,0.0,1513.0,1805,5211,1330,123,1453
952,Espresso,OR,436,0.0,637.0,1803,4335,1354,114,1468
953,Espresso,OR,441,0.0,181.0,1802,3879,1376,60,1436
954,Espresso,OR,452,0.0,633.0,1802,4331,1513,58,1571
955,Espresso,OR,448,0.0,179.0,1801,3877,1385,62,1447
956,Espresso,OR,452,0.0,631.0,1801,4329,1423,66,1489
957,Espresso,OR,440,0.0,177.0,1800,3875,1372,59,1431
958,Espresso,OR,455,0.0,1087.0,1800,4785,1482,114,1596
959,Espresso,OR,445,0.0,1977.0,1800,5675,1419,122,1541
960,Espresso,OR,440,0.0,1051.0,1798,4749,1359,133,1492
961,Espresso,OR,438,0.0,1927.0,1798,5625,1324,114,1438
962,Espresso,OR,445,0.0,1047.0,1796,4745,1374,105,1479
963,Espresso,OR,435,0.0,153.0,1794,3851,1335,126,1461
964,Espresso,OR,431,0.0,2308.0,1794,6006,1317,279,1596
965,Espresso,OR,431,0.0,1002.0,1790,4700,1322,299,1621
966,Espresso,OR,440,0.0,569.0,1789,4267,1322,58,1380
967,Espresso,OR,440,0.0,1009.0,1789,4707,1333,55,1388
968,Espresso,OR,440,0.0,567.0,1788,4265,1313,71,1384
969,Espresso,OR,440,0.0,134.0,1787,3832,1371,58,1429
970,Espresso,OR,449,0.0,583.0,1787,4281,1400,55,1455
971,Espresso,OR,443,0.0,132.0,1786,3830,1357,60,1417
972,Espresso,OR,439,0.0,571.0,1786,4269,1384,55,1439
973,Espresso,OR,444,0.0,130.0,1785,3828,1346,59,1405
974,Espresso,OR,449,0.0,579.0,1785,4277,1434,57,1491
975,Espresso,OR,438,0.0,128.0,1784,3826,1321,59,1380
977,Espresso,AND,2,0.0,130.0,1785,3828,82,100,182
978,Espresso,AND,2,0.0,132.0,1786,3830,100,111,211
979,Espresso,AND,2,0.0,134.0,1787,3832,62,101,163
980,Espresso,AND,2,0.0,136.0,1788,3834,84,97,181
981,Espresso,AND,2,0.0,138.0,1789,3836,69,100,169
982,Espresso,AND,2,0.0,140.0,1790,3838,75,94,169
983,Espresso,AND,2,0.0,142.0,1791,3840,69,116,185
984,Espresso,AND,2,0.0,144.0,1792,3842,63,106,169
985,Espresso,AND,2,0.0,146.0,1793,3844,69,99,168
986,Espresso,AND,2,0.0,148.0,1794,3846,73,89,162
987,Espresso,AND,2,0.0,150.0,1795,3848,69,100,169
988,Espresso,AND,2,0.0,152.0,1796,3850,58,100,158
989,Espresso,AND,2,0.0,154.0,1797,3852,54,100,154
990,Espresso,AND,2,0.0,156.0,1798,3854,62,85,147
991,Espresso,AND,7,0.0,163.0,1799,3861,147,94,241
992,Espresso,AND,2,0.0,165.0,1800,3863,116,100,216
993,Espresso,AND,2,0.0,167.0,1801,3865,116,100,216
994,Espresso,AND,2,0.0,169.0,1802,3867,41,144,185
995,Espresso,AND,2,0.0,171.0,1803,3869,81,108,189
996,Espresso,AND,2,0.0,173.0,1804,3871,81,140,221
997,Espresso,AND,2,0.0,175.0,1805,3873,54,100,154
998,Espresso,AND,2,0.0,177.0,1806,3875,78,108,186
999,Espresso,AND,9,0.0,186.0,1807,3884,486,115,601
1000,Espresso,AND,9,0.0,195.0,1808,3893,517,162,679
1001,Espresso,AND,9,0.0,204.0,1809,3902,508,89,597
1002,Espresso,AND,9,0.0,213.0,1810,3911,586,138,724
1003,Espresso,AND,2,0.0,215.0,1811,3913,100,105,205
1004,Espresso,AND,3,0.0,218.0,1812,3916,81,99,180
1005,Espresso,AND,9,0.0,227.0,1813,3925,211,115,326
1006,Espresso,AND,9,0.0,236.0,1814,3934,203,100,303
1007,Espresso,AND,9,0.0,245.0,1815,3943,238,100,338
1008,Espresso,AND,9,0.0,254.0,1816,3952,232,110,342
1009,Espresso,AND,2,0.0,256.0,1817,3954,62,120,182
1010,Espresso,AND,2,0.0,258.0,1818,3956,57,106,163
1011,Espresso,AND,2,0.0,260.0,1819,3958,47,138,185
1012,Espresso,AND,2,0.0,262.0,1820,3960,47,111,158
1013,Espresso,AND,7,0.0,269.0,1821,3967,147,106,253
1014,Espresso,AND,2,0.0,271.0,1822,3969,47,151,199
1015,Espresso,AND,2,0.0,273.0,1823,3971,63,97,160
1016,Espresso,AND,4,0.0,277.0,1824,3975,99,100,199
1017,Espresso,AND,2,0.0,279.0,1825,3977,72,97,169
1018,Espresso,AND,2,0.0,281.0,1826,3979,84,100,184
1019,Espresso,AND,3,0.0,284.0,1827,3982,50,117,167
1020,Espresso,AND,2,0.0,286.0,1828,3984,62,100,162
1021,Espresso,AND,9,0.0,295.0,1829,3993,515,117,632
1022,Espresso,AND,9,0.0,304.0,1830,4002,554,101,655
1023,Espresso,AND,9,0.0,313.0,1831,4011,546,115,661
1024,Espresso,AND,9,0.0,322.0,1832,4020,584,100,684
1025,Espresso,AND,10,0.0,332.0,1833,4030,264,100,364
1026,Espresso,AND,10,0.0,342.0,1834,4040,253,100,353
1027,Espresso,AND,10,0.0,352.0,1835,4050,276,87,363
1028,Espresso,AND,10,0.0,362.0,1836,4060,276,103,379
1029,Espresso,AND,9,0.0,371.0,1837,4069,218,107,325
1030,Espresso,AND,9,0.0,380.0,1838,4078,216,100,316
1031,Espresso,AND,9,0.0,389.0,1839,4087,257,101,358
1032,Espresso,AND,9,0.0,398.0,1840,4096,238,113,351
1033,Espresso,AND,9,0.0,407.0,1841,4105,242,89,331
1034,Espresso,AND,9,0.0,416.0,1842,4114,205,110,315
1035,Espresso,AND,9,0.0,425.0,1843,4123,263,115,378
1036,Espresso,AND,9,0.0,434.0,1844,4132,201,132,333
1037,Espresso,AND,10,0.0,444.0,1845,4142,271,84,355
1038,Espresso,AND,10,0.0,454.0,1846,4152,278,100,378
1039,Espresso,AND,10,0.0,464.0,1847,4162,279,103,382
1040,Espresso,AND,10,0.0,474.0,1848,4172,280,100,380
1041,Espresso,AND,10,0.0,484.0,1849,4182,300,100,400
1042,Espresso,AND,10,0.0,494.0,1850,4192,247,100,347
1043,Espresso,AND,10,0.0,504.0,1851,4202,253,113,366
1044,Espresso,AND,10,0.0,514.0,1852,4212,268,101,369
1045,Espresso,AND,2,0.0,516.0,1853,4214,100,106,206
1046,Espresso,AND,2,0.0,518.0,1854,4216,118,94,212
1047,Espresso,AND,2,0.0,520.0,1855,4218,127,96,223
