step,method,type,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal
187,Espresso,AND,2,0.0,-1247.0,943,2451,40,53,93
188,Espresso,AND,2,0.0,-1245.0,943,2453,52,55,108
189,Espresso,AND,2,0.0,-1243.0,943,2455,38,54,92
190,Espresso,AND,2,0.0,-1241.0,943,2457,49,54,103
191,Espresso,AND,2,0.0,-1239.0,943,2459,40,55,95
192,Espresso,AND,2,0.0,-1237.0,943,2461,50,54,104
193,Espresso,AND,2,0.0,-1235.0,943,2463,39,56,95
194,Espresso,AND,2,0.0,-1233.0,943,2465,40,54,94
195,Espresso,AND,2,0.0,-1231.0,943,2467,39,56,95
196,Espresso,AND,2,0.0,-1229.0,943,2469,50,56,106
197,Espresso,AND,2,0.0,-1227.0,943,2471,39,55,94
198,Espresso,AND,2,0.0,-1225.0,943,2473,49,54,103
199,Espresso,AND,2,0.0,-1223.0,943,2475,39,63,103
200,Espresso,AND,2,0.0,-1221.0,943,2477,40,54,94
201,Espresso,AND,2,0.0,-1219.0,943,2479,49,56,105
202,Espresso,AND,2,0.0,-1217.0,943,2481,39,64,103
203,Espresso,AND,2,0.0,-1215.0,943,2483,49,56,105
204,Espresso,AND,2,0.0,-1213.0,943,2485,41,56,97
205,Espresso,AND,2,0.0,-1211.0,943,2487,46,56,103
206,Espresso,AND,2,0.0,-1209.0,943,2489,49,55,104
207,Espresso,AND,2,0.0,-1207.0,943,2491,51,55,107
208,Espresso,AND,2,0.0,-1205.0,943,2493,56,56,112
209,Espresso,AND,2,0.0,-1203.0,943,2495,58,55,113
210,Espresso,AND,2,0.0,-1201.0,943,2497,47,58,105
211,Espresso,AND,2,0.0,-1199.0,943,2499,73,56,129
212,Espresso,AND,2,0.0,-1197.0,943,2501,74,55,129
213,Espresso,AND,2,0.0,-1195.0,943,2503,56,56,112
214,Espresso,AND,2,0.0,-1193.0,943,2505,55,56,111
215,Espresso,AND,5,0.0,-1188.0,943,2510,76,60,136
216,Espresso,AND,2,0.0,-1186.0,943,2512,48,57,105
217,Espresso,AND,2,0.0,-1184.0,943,2514,51,56,107
218,Espresso,AND,2,0.0,-1182.0,943,2516,41,55,96
219,Espresso,AND,2,0.0,-1180.0,943,2518,49,53,103
220,Espresso,AND,2,0.0,-1178.0,943,2520,51,53,104
221,Espresso,AND,20,0.0,-1158.0,943,2540,163,55,218
222,Espresso,AND,2,0.0,-1156.0,943,2542,43,58,101
223,Espresso,AND,2,0.0,-1154.0,943,2544,64,55,119
224,Espresso,AND,2,0.0,-1152.0,943,2546,51,56,107
225,Espresso,AND,2,0.0,-1150.0,943,2548,51,55,106
226,Espresso,AND,2,0.0,-1148.0,943,2550,51,56,107
227,Espresso,AND,2,0.0,-1146.0,943,2552,52,57,109
228,Espresso,AND,2,0.0,-1144.0,943,2554,91,60,151
229,Espresso,AND,2,0.0,-1142.0,943,2556,84,55,139
230,Espresso,AND,2,0.0,-1140.0,943,2558,80,55,135
231,Espresso,AND,2,0.0,-1138.0,943,2560,83,54,138
232,Espresso,AND,6,0.0,-1132.0,943,2566,149,56,205
233,Espresso,AND,6,0.0,-1126.0,943,2572,163,78,241
234,Espresso,AND,2,0.0,-1124.0,943,2574,84,54,138
235,Espresso,AND,5,0.0,-1119.0,943,2579,108,57,165
236,Espresso,AND,5,0.0,-1114.0,943,2584,111,54,166
237,Espresso,AND,5,0.0,-1109.0,943,2589,109,54,163
238,Espresso,AND,2,0.0,-1107.0,943,2591,68,54,122
239,Espresso,AND,3,0.0,-1104.0,943,2594,92,55,147
240,Espresso,AND,2,0.0,-1102.0,943,2596,46,57,103
241,Espresso,AND,2,0.0,-1100.0,943,2598,65,56,121
242,Espresso,AND,2,0.0,-1098.0,943,2600,59,56,115
243,Espresso,AND,2,0.0,-1096.0,943,2602,46,55,101
244,Espresso,AND,2,0.0,-1094.0,943,2604,94,55,149
245,Espresso,AND,2,0.0,-1092.0,943,2606,75,56,131
246,Espresso,AND,2,0.0,-1090.0,943,2608,50,55,106
247,Espresso,AND,2,0.0,-1088.0,943,2610,50,60,111
248,Espresso,AND,2,0.0,-1086.0,943,2612,58,57,115
249,Espresso,AND,2,0.0,-1084.0,943,2614,52,55,107
250,Espresso,AND,2,0.0,-1082.0,943,2616,76,56,132
251,Espresso,AND,2,0.0,-1080.0,943,2618,61,57,118
252,Espresso,AND,2,0.0,-1078.0,943,2620,58,57,116
253,Espresso,AND,2,0.0,-1076.0,943,2622,60,59,119
254,Espresso,AND,2,0.0,-1074.0,943,2624,51,55,106
255,Espresso,AND,2,0.0,-1072.0,943,2626,63,56,119
256,Espresso,AND,2,0.0,-1070.0,943,2628,51,55,106
257,Espresso,AND,2,0.0,-1068.0,943,2630,58,54,113
258,Espresso,AND,2,0.0,-1066.0,943,2632,54,59,113
259,Espresso,AND,2,0.0,-1064.0,943,2634,60,56,116
260,Espresso,AND,2,0.0,-1062.0,943,2636,54,55,109
261,Espresso,AND,2,0.0,-1060.0,943,2638,60,54,114
262,Espresso,AND,2,0.0,-1058.0,943,2640,53,58,111
263,Espresso,AND,2,0.0,-1056.0,943,2642,60,56,116
264,Espresso,AND,2,0.0,-1054.0,943,2644,53,58,111
265,Espresso,AND,2,0.0,-1052.0,943,2646,74,56,130
266,Espresso,AND,2,0.0,-1050.0,943,2648,55,57,112
267,Espresso,AND,2,0.0,-1048.0,943,2650,61,56,117
268,Espresso,AND,2,0.0,-1046.0,943,2652,55,55,111
269,Espresso,AND,2,0.0,-1044.0,943,2654,61,79,140
270,Espresso,AND,2,0.0,-1042.0,943,2656,53,56,110
271,Espresso,AND,2,0.0,-1040.0,943,2658,61,57,118
272,Espresso,AND,2,0.0,-1038.0,943,2660,56,61,117
273,Espresso,AND,2,0.0,-1036.0,943,2662,74,55,129
274,Espresso,AND,2,0.0,-1034.0,943,2664,62,55,117
275,Espresso,AND,2,0.0,-1032.0,943,2666,55,58,113
276,Espresso,AND,2,0.0,-1030.0,943,2668,52,56,108
277,Espresso,AND,2,0.0,-1028.0,943,2670,54,56,111
278,Espresso,AND,2,0.0,-1026.0,943,2672,56,56,112
279,Espresso,AND,2,0.0,-1024.0,943,2674,55,56,112
280,Espresso,AND,2,0.0,-1022.0,943,2676,62,57,119
281,Espresso,AND,2,0.0,-1020.0,943,2678,55,56,111
282,Espresso,AND,2,0.0,-1018.0,943,2680,64,56,120
283,Espresso,AND,2,0.0,-1016.0,943,2682,56,58,114
284,Espresso,AND,2,0.0,-1014.0,943,2684,56,55,111
285,Espresso,AND,20,0.0,-994.0,943,2704,173,55,228
286,Espresso,AND,2,0.0,-992.0,943,2706,53,55,108
287,Espresso,AND,2,0.0,-990.0,943,2708,55,56,111
288,Espresso,AND,2,0.0,-988.0,943,2710,53,55,108
289,Espresso,AND,2,0.0,-986.0,943,2712,52,55,107
290,Espresso,AND,2,0.0,-984.0,943,2714,55,54,109
291,Espresso,AND,2,0.0,-982.0,943,2716,55,55,111
292,Espresso,AND,2,0.0,-980.0,943,2718,54,54,108
293,Espresso,AND,2,0.0,-978.0,943,2720,57,56,113
294,Espresso,AND,2,0.0,-976.0,943,2722,54,56,110
295,Espresso,AND,2,0.0,-974.0,943,2724,55,55,110
296,Espresso,AND,2,0.0,-972.0,943,2726,56,56,112
297,Espresso,AND,2,0.0,-970.0,943,2728,59,55,114
298,Espresso,AND,2,0.0,-968.0,943,2730,57,57,114
