step,method,type,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal
163,Naive,OR,37,0.0,455325.0,75,455476,0,0,0
164,Naive,OR,39,0.0,458250.0,75,458401,0,0,0
165,Naive,OR,38,0.0,461100.0,75,461251,0,0,0
166,Naive,OR,39,0.0,464025.0,75,464176,0,0,0
167,Naive,OR,38,0.0,466875.0,75,467026,0,0,0
168,Naive,OR,37,0.0,469650.0,75,469801,0,0,0
169,Naive,OR,36,0.0,472350.0,75,472501,0,0,0
170,Naive,OR,39,0.0,475275.0,75,475426,0,0,0
171,Naive,OR,38,0.0,478125.0,75,478276,0,0,0
172,Naive,OR,37,0.0,480900.0,75,481051,0,0,0
173,Naive,OR,36,0.0,483600.0,75,483751,0,0,0
174,Naive,OR,37,0.0,486375.0,75,486526,0,0,0
175,Naive,OR,37,0.0,489150.0,75,489301,0,0,0
176,Naive,OR,37,0.0,491925.0,75,492076,0,0,0
177,Naive,OR,37,0.0,494700.0,75,494851,0,0,0
178,Naive,OR,37,0.0,497475.0,75,497626,0,0,0
179,Naive,OR,36,0.0,500175.0,75,500326,0,0,0
180,Naive,OR,37,0.0,502950.0,75,503101,0,0,0
181,Naive,OR,37,0.0,505725.0,75,505876,0,0,0
182,Naive,OR,37,0.0,508500.0,75,508651,0,0,0
183,Naive,OR,37,0.0,511275.0,75,511426,0,0,0
184,Naive,OR,37,0.0,514050.0,75,514201,0,0,0
185,Naive,OR,37,0.0,516825.0,75,516976,0,0,0
186,Naive,OR,37,0.0,519600.0,75,519751,0,0,0
187,Naive,OR,37,0.0,522375.0,75,522526,0,0,0
188,Naive,OR,37,0.0,525150.0,75,525301,0,0,0
189,Naive,OR,37,0.0,527925.0,75,528076,0,0,0
190,Naive,OR,37,0.0,530700.0,75,530851,0,0,0
191,Naive,OR,37,0.0,533475.0,75,533626,0,0,0
192,Naive,OR,37,0.0,536250.0,75,536401,0,0,0
193,Naive,OR,37,0.0,539025.0,75,539176,0,0,0
194,Naive,OR,37,0.0,541800.0,75,541951,0,0,0
195,Naive,OR,37,0.0,544575.0,75,544726,0,0,0
196,Naive,OR,37,0.0,547350.0,75,547501,0,0,0
197,Naive,OR,37,0.0,550125.0,75,550276,0,0,0
198,Naive,OR,37,0.0,552900.0,75,553051,0,0,0
199,Naive,OR,37,0.0,555675.0,75,555826,0,0,0
200,Naive,OR,39,0.0,558600.0,75,558751,0,0,0
201,Naive,OR,39,0.0,561525.0,75,561676,0,0,0
202,Naive,OR,39,0.0,564450.0,75,564601,0,0,0
203,Naive,OR,39,0.0,567375.0,75,567526,0,0,0
204,Naive,OR,39,0.0,570300.0,75,570451,0,0,0
205,Naive,OR,39,0.0,573225.0,75,573376,0,0,0
206,Naive,OR,39,0.0,576150.0,75,576301,0,0,0
207,Naive,OR,39,0.0,579075.0,75,579226,0,0,0
208,Naive,OR,38,0.0,581925.0,75,582076,0,0,0
209,Naive,OR,38,0.0,584775.0,75,584926,0,0,0
210,Naive,OR,36,0.0,587475.0,75,587626,0,0,0
211,Naive,OR,37,0.0,590250.0,75,590401,0,0,0
212,Naive,OR,37,0.0,593025.0,75,593176,0,0,0
213,Naive,OR,36,0.0,595725.0,75,595876,0,0,0
214,Naive,OR,37,0.0,598500.0,75,598651,0,0,0
215,Naive,OR,37,0.0,601275.0,75,601426,0,0,0
216,Naive,OR,37,0.0,604050.0,75,604201,0,0,0
217,Naive,OR,37,0.0,606825.0,75,606976,0,0,1
218,Naive,OR,37,0.0,609600.0,75,609751,0,0,1
219,Naive,OR,37,0.0,612375.0,75,612526,0,0,0
220,Naive,OR,39,0.0,615300.0,75,615451,0,0,0
221,Naive,OR,38,0.0,618150.0,75,618301,0,0,0
222,Naive,OR,36,0.0,620850.0,75,621001,0,0,0
223,Naive,OR,37,0.0,623625.0,75,623776,0,0,0
224,Naive,OR,39,0.0,626550.0,75,626701,0,0,0
225,Naive,OR,36,0.0,629250.0,75,629401,0,0,0
226,Naive,OR,39,0.0,632175.0,75,632326,0,0,0
227,Naive,OR,36,0.0,634875.0,75,635026,0,0,0
228,Naive,OR,39,0.0,637800.0,75,637951,0,0,0
229,Naive,OR,36,0.0,640500.0,75,640651,0,0,0
230,Naive,OR,36,0.0,643200.0,75,643351,0,0,0
231,Naive,OR,36,0.0,645900.0,75,646051,0,0,0
233,Naive,AND,2,0.0,645902.0,76,646053,0,0,0
234,Naive,AND,2,0.0,645904.0,77,646055,0,0,0
235,Naive,AND,2,0.0,645906.0,78,646057,0,0,0
236,Naive,AND,2,0.0,645908.0,79,646059,0,0,0
237,Naive,AND,2,0.0,645910.0,80,646061,0,0,0
238,Naive,AND,2,0.0,645912.0,81,646063,0,0,0
239,Naive,AND,2,0.0,645914.0,82,646065,0,0,0
